"","DATAFLOW","LAST.UPDATE","freq","frequenc","deg_urb","sex","age","unit","geo","TIME_PERIOD","OBS_VALUE","OBS_FLAG","CONF_STATUS"
"2520","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-24","PC","PL",2014,1,"",NA
"2521","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-24","PC","PL",2019,0.3,"",NA
"2522","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-24","PC","PT",2014,0,"",NA
"2523","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-24","PC","PT",2019,1.4,"",NA
"2524","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-24","PC","RO",2014,0.1,"",NA
"2525","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-24","PC","RO",2019,0.2,"",NA
"2526","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-24","PC","RS",2019,0,"",NA
"2527","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-24","PC","SE",2014,0,"",NA
"2528","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-24","PC","SE",2019,0.1,"",NA
"2529","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-24","PC","SI",2014,0.8,"",NA
"2530","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-24","PC","SI",2019,1.1,"",NA
"2531","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-24","PC","SK",2014,0.4,"",NA
"2532","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-24","PC","SK",2019,0,"",NA
"2533","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-24","PC","TR",2014,0,"",NA
"2534","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-24","PC","TR",2019,0,"",NA
"2535","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-24","PC","UK",2014,0,"",NA
"2536","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-29","PC","AT",2014,1.1,"",NA
"2537","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-29","PC","AT",2019,0.8,"",NA
"2538","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-29","PC","BE",2014,1.3,"u",NA
"2539","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-29","PC","BE",2019,1,"",NA
"2540","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-29","PC","BG",2014,5,"",NA
"2541","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-29","PC","BG",2019,3.5,"",NA
"2542","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-29","PC","CY",2014,1.1,"",NA
"2543","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-29","PC","CY",2019,0.6,"",NA
"2544","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-29","PC","CZ",2014,1.9,"",NA
"2545","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-29","PC","CZ",2019,1.9,"",NA
"2546","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-29","PC","DE",2014,1.5,"",NA
"2547","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-29","PC","DE",2019,1.1,"",NA
"2548","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-29","PC","DK",2014,1.2,"",NA
"2549","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-29","PC","DK",2019,0,"",NA
"2550","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-29","PC","EE",2014,0,"",NA
"2551","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-29","PC","EE",2019,0,"",NA
"2552","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-29","PC","EL",2014,0.5,"",NA
"2553","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-29","PC","EL",2019,1.5,"",NA
"2554","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-29","PC","ES",2014,1.7,"",NA
"2555","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-29","PC","ES",2019,1.4,"",NA
"2556","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-29","PC","EU27_2020",2014,1.4,"",NA
"2557","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-29","PC","EU27_2020",2019,1.2,"",NA
"2558","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-29","PC","EU28",2014,1.4,"e",NA
"2559","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-29","PC","FI",2014,0.5,"",NA
"2560","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-29","PC","FR",2019,1.1,"",NA
"2561","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-29","PC","HR",2014,0.8,"",NA
"2562","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-29","PC","HR",2019,0,"",NA
"2563","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-29","PC","HU",2014,0.6,"",NA
"2564","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-29","PC","HU",2019,2.5,"",NA
"2565","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-29","PC","IE",2014,0.4,"",NA
"2566","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-29","PC","IE",2019,0.9,"",NA
"2567","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-29","PC","IS",2014,0.4,"",NA
"2568","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-29","PC","IS",2019,0.2,"",NA
"2569","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-29","PC","IT",2014,2.3,"d",NA
"2570","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-29","PC","IT",2019,1.5,"",NA
"2571","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-29","PC","LT",2014,0.6,"",NA
"2572","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-29","PC","LT",2019,0,"",NA
"2573","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-29","PC","LU",2014,0,"",NA
"2574","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-29","PC","LU",2019,1,"",NA
"2575","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-29","PC","LV",2014,0.9,"",NA
"2576","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-29","PC","LV",2019,0.3,"",NA
"2577","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-29","PC","MT",2014,0.8,"",NA
"2578","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-29","PC","MT",2019,1,"",NA
"2579","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-29","PC","NL",2019,1.7,"",NA
"2580","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-29","PC","NO",2014,0.4,"",NA
"2581","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-29","PC","NO",2019,0,"",NA
"2582","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-29","PC","PL",2014,1.2,"",NA
"2583","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-29","PC","PL",2019,0.3,"",NA
"2584","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-29","PC","PT",2014,1.3,"",NA
"2585","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-29","PC","PT",2019,2.6,"",NA
"2586","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-29","PC","RO",2014,0.4,"",NA
"2587","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-29","PC","RO",2019,1,"",NA
"2588","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-29","PC","RS",2019,0,"",NA
"2589","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-29","PC","SE",2014,0,"",NA
"2590","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-29","PC","SE",2019,0.1,"",NA
"2591","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-29","PC","SI",2014,1.2,"",NA
"2592","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-29","PC","SI",2019,0.7,"",NA
"2593","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-29","PC","SK",2014,0.6,"",NA
"2594","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-29","PC","SK",2019,1.4,"",NA
"2595","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-29","PC","TR",2014,0,"",NA
"2596","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-29","PC","TR",2019,0,"",NA
"2597","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-29","PC","UK",2014,1.2,"",NA
"2598","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-64","PC","AT",2014,3.9,"",NA
"2599","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-64","PC","AT",2019,3.3,"",NA
"2600","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-64","PC","BE",2014,11.7,"u",NA
"2601","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-64","PC","BE",2019,9,"",NA
"2602","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-64","PC","BG",2014,9.4,"",NA
"2603","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-64","PC","BG",2019,9.9,"",NA
"2604","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-64","PC","CY",2014,3.2,"",NA
"2605","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-64","PC","CY",2019,2.5,"",NA
"2606","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-64","PC","CZ",2014,7.6,"",NA
"2607","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-64","PC","CZ",2019,6.6,"",NA
"2608","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-64","PC","DE",2014,7.6,"",NA
"2609","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-64","PC","DE",2019,4.2,"",NA
"2610","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-64","PC","DK",2014,5.9,"",NA
"2611","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-64","PC","DK",2019,4.4,"",NA
"2612","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-64","PC","EE",2014,1.5,"",NA
"2613","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-64","PC","EE",2019,1.1,"",NA
"2614","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-64","PC","EL",2014,3.5,"",NA
"2615","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-64","PC","EL",2019,4.1,"",NA
"2616","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-64","PC","ES",2014,11.5,"",NA
"2617","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-64","PC","ES",2019,9.4,"",NA
"2618","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-64","PC","EU27_2020",2014,7.3,"",NA
"2619","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-64","PC","EU27_2020",2019,5.6,"",NA
"2620","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-64","PC","EU28",2014,6.9,"e",NA
"2621","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-64","PC","FI",2014,1.8,"",NA
"2622","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-64","PC","FR",2019,5,"",NA
"2623","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-64","PC","HR",2014,4,"",NA
"2624","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-64","PC","HR",2019,4.4,"",NA
"2625","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-64","PC","HU",2014,4.7,"",NA
"2626","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-64","PC","HU",2019,5.5,"",NA
"2627","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-64","PC","IE",2014,1.5,"",NA
"2628","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-64","PC","IE",2019,1.8,"",NA
"2629","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-64","PC","IS",2014,0.5,"",NA
"2630","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-64","PC","IS",2019,0.6,"",NA
"2631","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-64","PC","IT",2014,9.5,"d",NA
"2632","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-64","PC","IT",2019,7.7,"",NA
"2633","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-64","PC","LT",2014,0.4,"",NA
"2634","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-64","PC","LT",2019,0.7,"",NA
"2635","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-64","PC","LU",2014,6.9,"",NA
"2636","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-64","PC","LU",2019,5.4,"",NA
"2637","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-64","PC","LV",2014,1.5,"",NA
"2638","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-64","PC","LV",2019,1.6,"",NA
"2639","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-64","PC","MT",2014,4.3,"",NA
"2640","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-64","PC","MT",2019,6.3,"",NA
"2641","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-64","PC","NL",2019,4.7,"",NA
"2642","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-64","PC","NO",2014,2.1,"",NA
"2643","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-64","PC","NO",2019,1.1,"",NA
"2644","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-64","PC","PL",2014,2.2,"",NA
"2645","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-64","PC","PL",2019,1.6,"",NA
"2646","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-64","PC","PT",2014,18.8,"",NA
"2647","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-64","PC","PT",2019,15.5,"",NA
"2648","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-64","PC","RO",2014,2.1,"",NA
"2649","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-64","PC","RO",2019,1.5,"",NA
"2650","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-64","PC","RS",2019,0,"",NA
"2651","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-64","PC","SE",2014,1.2,"",NA
"2652","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-64","PC","SE",2019,1.1,"",NA
"2653","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-64","PC","SI",2014,5.7,"",NA
"2654","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-64","PC","SI",2019,3.9,"",NA
"2655","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-64","PC","SK",2014,2.9,"",NA
"2656","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-64","PC","SK",2019,4.6,"",NA
"2657","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-64","PC","TR",2014,0,"",NA
"2658","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-64","PC","TR",2019,0,"",NA
"2659","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y15-64","PC","UK",2014,5.1,"",NA
"2660","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y18-24","PC","AT",2014,0.3,"",NA
"2661","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y18-24","PC","AT",2019,0.2,"",NA
"2662","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y18-24","PC","BE",2014,1.1,"u",NA
"2663","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y18-24","PC","BE",2019,0.8,"",NA
"2664","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y18-24","PC","BG",2014,4.6,"",NA
"2665","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y18-24","PC","BG",2019,3,"",NA
"2666","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y18-24","PC","CY",2014,0,"",NA
"2667","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y18-24","PC","CY",2019,0.3,"",NA
"2668","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y18-24","PC","CZ",2014,2.6,"",NA
"2669","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y18-24","PC","CZ",2019,1.6,"",NA
"2670","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y18-24","PC","DE",2014,1.2,"",NA
"2671","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y18-24","PC","DE",2019,0.4,"",NA
"2672","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y18-24","PC","DK",2014,1.3,"",NA
"2673","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y18-24","PC","DK",2019,0,"",NA
"2674","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y18-24","PC","EE",2014,0,"",NA
"2675","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y18-24","PC","EE",2019,0,"",NA
"2676","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y18-24","PC","EL",2014,0.3,"",NA
"2677","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y18-24","PC","EL",2019,1.5,"",NA
"2678","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y18-24","PC","ES",2014,1.8,"",NA
"2679","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y18-24","PC","ES",2019,0.8,"",NA
"2680","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y18-24","PC","EU27_2020",2014,1.1,"",NA
"2681","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y18-24","PC","EU27_2020",2019,1,"",NA
"2682","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y18-24","PC","EU28",2014,0.9,"e",NA
"2683","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y18-24","PC","FI",2014,0,"",NA
"2684","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y18-24","PC","FR",2019,1.8,"",NA
"2685","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y18-24","PC","HR",2014,0,"",NA
"2686","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y18-24","PC","HR",2019,0,"",NA
"2687","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y18-24","PC","HU",2014,0,"",NA
"2688","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y18-24","PC","HU",2019,1.3,"",NA
"2689","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y18-24","PC","IE",2014,0,"",NA
"2690","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y18-24","PC","IE",2019,1.1,"",NA
"2691","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y18-24","PC","IS",2014,0.3,"",NA
"2692","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y18-24","PC","IS",2019,0.5,"",NA
"2693","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y18-24","PC","IT",2014,1.3,"d",NA
"2694","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y18-24","PC","IT",2019,1.2,"",NA
"2695","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG1","T","Y18-24","PC","LT",2014,0,"",NA
